ROUTE_NUMBER,ID_VEHICLE,STOP_TIME_REAL,ID_STOP,STOP_NUMBER,ID_DIRECTION,CARRIER_BOARD_NUM
191,0,2019-09-10 17:07,20102,23,1,3676
191,0,2019-09-10 17:09,3251,24,1,3676
191,0,-,2082,25,1,3676
191,0,2019-09-10 17:14,1357,26,1,3676
191,0,2019-09-10 17:15,4301,27,1,3676
191,0,-,2686,28,1,3676
191,0,2019-09-10 17:20,18573,29,1,3676
191,0,2019-09-10 17:24,18576,30,1,3676
191,0,2019-09-10 17:26,18078,31,1,3676
191,0,2019-09-10 17:28,2254,32,1,3676
191,0,2019-09-10 17:32,1775,33,1,3676
191,0,2019-09-10 11:48,2235,32,2,3699
191,0,2019-09-09 11:40,2092,33,2,3699
191,0,2019-09-10 11:51,2092,33,2,3699
191,0,2019-09-09 11:41,3606,34,2,3699
191,0,2019-09-09 12:53,1568,19,1,3676
191,0,2019-09-09 12:55,1806,20,1,3676
191,0,2019-09-09 09:03,18507,1,1,3699
191,0,2019-09-10 09:02,18507,1,1,3699
191,0,2019-09-09 09:07,2102,2,1,3699
191,0,2019-09-09 10:17,1670,12,2,3676
191,0,2019-09-09 10:19,3271,13,2,3676
191,0,2019-09-10 19:10,18594,8,2,3674
191,0,2019-09-10 19:11,18595,9,2,3674
191,0,2019-09-09 19:05,18595,9,2,3674
191,0,2019-09-10 19:13,18575,10,2,3674
191,0,2019-09-09 12:56,2425,5,1,3674
191,0,-,2425,5,1,3674
191,0,2019-09-10 12:57,4835,6,1,3674
191,0,2019-09-09 12:58,4835,6,1,3674
191,0,2019-09-10 10:22,27164,10,1,3643
191,0,2019-09-10 10:24,18562,11,1,3643
191,0,-,18562,11,1,3643
191,0,2019-09-10 10:25,18563,12,1,3643
191,0,-,18563,12,1,3643
191,0,2019-09-10 10:28,3446,3,2,3674
191,0,2019-09-09 10:22,3446,3,2,3674
191,0,2019-09-09 10:25,3296,4,2,3674
191,0,2019-09-10 10:31,3296,4,2,3674
191,0,2019-09-09 19:44,18594,8,2,3699
191,0,2019-09-10 19:43,18594,8,2,3699
191,0,2019-09-09 19:45,18595,9,2,3699
191,0,2019-09-10 19:45,18595,9,2,3699
191,0,2019-09-09 16:18,2235,32,2,3699
191,0,2019-09-10 16:40,2092,33,2,3699
191,0,2019-09-09 16:21,2092,33,2,3699
191,0,2019-09-09 16:22,3606,34,2,3699
191,0,2019-09-10 20:16,4796,36,2,3674
191,0,2019-09-09 20:03,4796,36,2,3674
191,0,2019-09-09 20:06,4403,37,2,3674
191,0,2019-09-10 20:23,4403,37,2,3674
191,0,-,20476,23,2,3699
191,0,2019-09-10 20:20,20476,23,2,3699
191,0,2019-09-10 12:32,18561,8,1,3676
191,0,2019-09-10 12:33,30633,9,1,3676
191,0,2019-09-10 12:34,27164,10,1,3676
191,0,2019-09-10 12:36,18562,11,1,3676
191,0,-,18563,12,1,3676
191,0,-,18565,13,1,3676
191,0,2019-09-10 12:40,18567,14,1,3676
191,0,2019-09-10 12:41,18569,15,1,3676
191,0,2019-09-10 12:43,22960,16,1,3676
191,0,2019-09-10 12:46,4300,17,1,3676
191,0,-,2864,16,2,3676
191,0,2019-09-09 17:18,18507,1,1,3674
191,0,2019-09-10 17:23,18507,1,1,3674
191,0,2019-09-09 17:21,2102,2,1,3674
191,0,2019-09-10 17:25,2102,2,1,3674
191,0,2019-09-09 10:14,27164,10,1,3695
191,0,2019-09-10 10:10,27164,10,1,3695
191,0,2019-09-09 15:49,4301,27,1,3680
191,0,2019-09-10 15:46,4301,27,1,3680
191,0,2019-09-10 15:16,3418,7,1,3588
191,0,2019-09-09 15:17,18561,8,1,3588
191,0,2019-09-10 15:17,18561,8,1,3588
191,0,2019-09-09 15:19,30633,9,1,3588
191,0,2019-09-09 12:11,1670,12,2,3680
191,0,2019-09-10 12:14,3271,13,2,3680
191,0,2019-09-09 12:14,3271,13,2,3680
191,0,2019-09-10 12:53,1757,1,2,3588
191,0,2019-09-09 12:53,1757,1,2,3588
191,0,-,2598,2,2,3588
191,0,-,2598,2,2,3588
191,0,2019-09-10 10:17,21057,31,2,3588
191,0,2019-09-10 10:18,2235,32,2,3588
191,0,2019-09-09 10:24,2235,32,2,3588
191,0,2019-09-09 10:26,2092,33,2,3588
191,0,2019-09-10 06:49,2090,22,1,3680
191,0,2019-09-09 06:48,20102,23,1,3680
191,0,2019-09-10 06:50,20102,23,1,3680
191,0,-,3251,24,1,3680
191,0,2019-09-09 07:52,4801,3,1,3588
191,0,2019-09-10 07:52,4801,3,1,3588
191,0,2019-09-10 07:53,20356,4,1,3588
191,0,2019-09-09 07:54,20356,4,1,3588
191,0,2019-09-09 07:56,2425,5,1,3588
191,0,2019-09-09 06:49,3251,24,1,3680
191,0,2019-09-10 18:55,3277,18,1,3650
191,0,2019-09-09 18:30,3277,18,1,3650
191,0,2019-09-09 18:31,1568,19,1,3650
191,0,2019-09-10 18:56,1568,19,1,3650
191,0,2019-09-09 23:51,2235,32,2,3680
191,0,2019-09-09 23:52,2092,33,2,3680
191,0,-,1670,12,2,3650
191,0,-,1670,12,2,3650
191,0,2019-09-09 18:36,1806,20,1,3650
191,0,-,30633,9,1,3680
191,0,2019-09-09 21:58,27164,10,1,3680
191,0,2019-09-10 19:09,27164,10,1,3588
191,0,2019-09-09 19:10,27164,10,1,3588
191,0,2019-09-09 19:11,18562,11,1,3588
191,0,2019-09-10 16:56,3271,13,2,3650
191,0,2019-09-09 19:18,18078,31,1,3680
191,0,-,18078,31,1,3680
191,0,2019-09-09 19:23,2254,32,1,3680
191,0,2019-09-10 16:33,3446,3,2,3588
191,0,2019-09-09 16:33,3446,3,2,3588
191,0,-,18562,11,1,3588
191,0,2019-09-09 16:37,1476,15,2,3680
191,0,2019-09-10 16:52,1476,15,2,3680
191,0,2019-09-10 16:54,2864,16,2,3680
191,0,2019-09-09 16:39,2864,16,2,3680
191,0,2019-09-09 14:00,3606,34,2,3588
191,0,2019-09-10 14:04,3606,34,2,3588
191,0,2019-09-10 16:37,3296,4,2,3588
191,0,2019-09-09 16:37,3296,4,2,3588
191,0,2019-09-09 14:02,4795,35,2,3588
191,0,2019-09-09 14:04,4796,36,2,3588
191,0,2019-09-10 14:07,4796,36,2,3588
191,0,2019-09-10 11:16,1357,26,1,3680
191,0,2019-09-10 11:18,4301,27,1,3680
191,0,2019-09-09 11:20,4301,27,1,3680
191,0,2019-09-09 11:39,18561,8,1,3588
191,0,2019-09-10 11:42,18561,8,1,3588
191,0,-,30633,9,1,3588
191,0,-,30633,9,1,3588
191,0,2019-09-09 07:45,3271,13,2,3680
191,0,2019-09-10 07:42,3271,13,2,3680
191,0,-,2063,14,2,3680
191,0,2019-09-10 11:19,2686,28,1,3680
191,0,2019-09-09 09:23,1757,1,2,3588
191,0,2019-09-10 09:18,1757,1,2,3588
191,0,-,2598,2,2,3588
191,0,-,2598,2,2,3588
191,0,2019-09-09 09:26,3446,3,2,3588
191,0,2019-09-09 07:47,2063,14,2,3680
191,0,2019-09-09 07:00,18564,27,2,3588
191,0,2019-09-10 07:08,18597,28,2,3588
191,0,2019-09-09 07:02,18597,28,2,3588
191,0,-,2092,33,2,3650
191,0,-,3606,34,2,3650
191,0,-,3251,24,1,3680
191,0,-,2082,25,1,3680
191,0,-,4795,35,2,3650
191,0,-,4796,36,2,3650
191,0,2019-09-09 23:02,3446,3,2,3680
191,0,2019-09-09 23:04,3296,4,2,3680
191,0,2019-09-09 23:06,2965,5,2,3680
191,0,2019-09-10 20:30,18594,8,2,3588
191,0,2019-09-09 20:30,18594,8,2,3588
191,0,-,20476,23,2,3680
191,0,2019-09-09 20:30,23861,24,2,3680
191,0,2019-09-09 20:32,18570,25,2,3680
191,0,2019-09-10 07:06,4796,36,2,3650
191,0,2019-09-09 07:10,4403,37,2,3650
191,0,2019-09-09 09:28,18594,8,2,3650
191,0,2019-09-10 09:21,18594,8,2,3650
191,0,2019-09-09 15:19,2686,28,1,3606
191,0,-,18573,29,1,3606
191,0,2019-09-09 15:21,18573,29,1,3606
191,0,2019-09-10 15:23,18576,30,1,3606
191,0,2019-09-09 09:38,2063,14,2,3650
191,0,2019-09-10 09:38,2063,14,2,3650
191,0,2019-09-09 15:49,1357,26,1,3650
191,0,-,4301,27,1,3650
191,0,2019-09-10 15:51,4301,27,1,3650
191,0,2019-09-09 23:03,18561,8,1,3845
191,0,2019-09-10 23:02,18561,8,1,3845
191,0,2019-09-09 07:00,21079,38,2,3606
191,0,2019-09-10 09:32,1476,15,2,3606
191,0,-,18563,12,1,3606
191,0,2019-09-10 18:04,18563,12,1,3606
191,0,2019-09-10 18:06,18565,13,1,3606
191,0,2019-09-09 17:48,18565,13,1,3606
191,0,-,18563,12,1,3694
191,0,2019-09-10 13:01,18565,13,1,3694
191,0,2019-09-10 16:23,2425,5,1,3694
191,0,2019-09-10 23:08,18565,13,1,3845
191,0,2019-09-09 09:59,18597,28,2,3606
191,0,2019-09-09 10:01,27163,29,2,3606
191,0,2019-09-10 09:58,27163,29,2,3606
191,0,2019-09-10 16:01,18595,9,2,3606
191,0,2019-09-09 15:58,18595,9,2,3606
191,0,2019-09-10 16:03,18575,10,2,3606
191,0,-,18575,10,2,3606
191,0,-,2082,25,1,3606
191,0,2019-09-09 18:23,1357,26,1,3606
191,0,-,1357,26,1,3606
191,0,2019-09-09 07:17,3446,3,2,3694
191,0,2019-09-10 07:16,3446,3,2,3694
191,0,2019-09-10 07:19,3296,4,2,3694
191,0,2019-09-09 07:20,3296,4,2,3694
191,0,2019-09-10 13:38,2686,28,1,3694
191,0,-,2082,25,1,3694
191,0,2019-09-10 17:07,1357,26,1,3694
191,0,-,1357,26,1,3694
191,0,-,1568,19,1,3694
191,0,2019-09-09 20:54,1806,20,1,3694
191,0,-,1806,20,1,3694
191,0,2019-09-09 20:56,2119,21,1,3694
191,0,2019-09-10 10:53,4301,27,1,3581
191,0,2019-09-09 10:35,4301,27,1,3581
191,0,-,2686,28,1,3581
191,0,-,2686,28,1,3581
191,0,2019-09-10 07:58,2063,14,2,3581
191,0,-,2063,14,2,3581
191,0,2019-09-09 07:59,1476,15,2,3581
191,0,2019-09-10 22:14,20356,4,1,3588
191,0,-,2425,5,1,3588
191,0,2019-09-10 22:15,2425,5,1,3588
191,0,2019-09-10 22:18,4835,6,1,3588
191,0,2019-09-09 22:22,4835,6,1,3588
191,0,-,30633,9,1,3608
191,0,2019-09-10 00:29,4403,37,2,3608
191,0,2019-09-11 00:34,21079,38,2,3608
191,0,2019-09-10 00:30,21079,38,2,3608
191,0,2019-09-11 00:09,1775,33,1,3581
191,0,2019-09-10 00:14,1775,33,1,3581
191,0,2019-09-10 00:16,2106,34,1,3581
191,0,2019-09-11 00:11,2106,34,1,3581
191,0,2019-09-09 19:39,1806,20,1,3608
191,0,2019-09-10 22:39,30633,9,1,3608
191,0,2019-09-09 22:36,27164,10,1,3608
191,0,2019-09-10 22:40,27164,10,1,3608
191,0,-,18562,11,1,3608
191,0,2019-09-09 22:08,18077,7,2,3581
191,0,2019-09-09 22:09,18594,8,2,3581
191,0,-,18594,8,2,3581
191,0,2019-09-10 22:08,18595,9,2,3581
191,0,2019-09-10 16:46,3296,4,2,3608
191,0,2019-09-09 16:46,2965,5,2,3608
191,0,2019-09-09 19:40,2119,21,1,3608
191,0,-,2119,21,1,3608
191,0,2019-09-09 19:43,2090,22,1,3608
191,0,2019-09-09 19:08,3536,22,2,3581
191,0,2019-09-10 19:15,3536,22,2,3581
191,0,-,20476,23,2,3581
191,0,2019-09-09 19:08,20476,23,2,3581
191,0,-,18570,25,2,3608
191,0,2019-09-10 16:48,2965,5,2,3608
191,0,2019-09-10 16:51,3436,6,2,3608
191,0,2019-09-09 10:02,2992,19,2,3588
191,0,-,2992,19,2,3588
191,0,2019-09-10 10:00,2774,20,2,3588
191,0,2019-09-09 10:03,2774,20,2,3588
191,0,-,18563,12,1,3680
191,0,2019-09-10 08:10,27163,29,2,3680
191,0,2019-09-09 08:17,27163,29,2,3680
191,0,2019-09-09 08:18,30634,30,2,3680
191,0,2019-09-10 06:28,18563,12,1,3680
191,0,2019-09-10 06:29,18565,13,1,3680
191,0,2019-09-09 06:29,18565,13,1,3680
191,0,2019-09-10 18:30,4835,6,1,3650
191,0,2019-09-09 18:08,4835,6,1,3650
191,0,2019-09-09 23:35,2774,20,2,3680
191,0,2019-09-09 23:36,2089,21,2,3680
191,0,2019-09-10 21:29,3606,34,2,3588
191,0,2019-09-09 21:27,3606,34,2,3588
191,0,2019-09-10 18:31,3418,7,1,3650
191,0,2019-09-09 18:10,3418,7,1,3650
191,0,2019-09-09 21:02,2089,21,2,3588
191,0,2019-09-10 21:03,2089,21,2,3588
191,0,2019-09-10 21:06,3536,22,2,3588
191,0,2019-09-09 18:46,1806,20,1,3680
191,0,2019-09-10 20:02,1806,20,1,3680
191,0,2019-09-10 20:03,2119,21,1,3680
191,0,2019-09-09 18:51,2119,21,1,3680
191,0,2019-09-09 15:58,4301,27,1,3588
191,0,2019-09-09 16:00,2686,28,1,3588
191,0,2019-09-10 16:02,2686,28,1,3588
191,0,2019-09-09 16:16,3446,3,2,3680
191,0,2019-09-10 16:25,3296,4,2,3680
191,0,2019-09-09 16:21,3296,4,2,3680
191,0,-,2089,21,2,3588
191,0,-,18573,29,1,3588
191,0,2019-09-09 16:02,18573,29,1,3588
191,0,2019-09-10 12:51,30634,30,2,3680
191,0,2019-09-09 12:58,30634,30,2,3680
191,0,2019-09-09 12:58,21057,31,2,3680
191,0,-,21057,31,2,3680
191,0,-,2089,21,2,3588
191,0,2019-09-09 13:40,3536,22,2,3588
191,0,2019-09-09 10:42,18567,14,1,3680
191,0,2019-09-10 10:42,18569,15,1,3680
191,0,2019-09-09 10:44,18569,15,1,3680
191,0,2019-09-10 10:45,22960,16,1,3680
191,0,2019-09-10 08:49,3251,24,1,3588
191,0,2019-09-09 07:22,1757,1,2,3680
191,0,2019-09-10 07:21,1757,1,2,3680
191,0,2019-09-10 06:39,3271,13,2,3588
191,0,-,2082,25,1,3588
191,0,-,2082,25,1,3588
191,0,2019-09-10 00:22,30633,9,1,3680
191,0,2019-09-10 06:41,2063,14,2,3588
191,0,-,2063,14,2,3588
191,0,-,3436,6,2,3650
191,0,2019-09-10 17:56,2106,34,1,3581
191,0,2019-09-09 20:58,18565,13,1,3581
191,0,-,18569,15,1,3581
191,0,2019-09-10 21:05,22960,16,1,3581
191,0,2019-09-09 21:03,22960,16,1,3581
191,0,2019-09-10 21:08,4300,17,1,3581
191,0,2019-09-10 23:25,2425,5,1,3581
191,0,2019-09-09 21:35,18506,39,2,3588
191,0,2019-09-10 10:45,18564,27,2,3610
191,0,2019-09-09 10:41,18564,27,2,3610
191,0,2019-09-09 10:42,18597,28,2,3610
191,0,-,18597,28,2,3610
191,0,2019-09-09 11:17,1757,1,2,3873
191,0,2019-09-10 11:26,1757,1,2,3873
191,0,2019-09-10 11:28,2598,2,2,3873
191,0,2019-09-09 08:40,27163,29,2,3873
191,0,2019-09-10 08:36,27163,29,2,3873
191,0,2019-09-09 11:19,2598,2,2,3873
191,0,2019-09-09 11:20,3446,3,2,3873
191,0,2019-09-10 11:35,18576,30,1,3651
191,0,2019-09-10 11:38,18078,31,1,3651
191,0,2019-09-09 11:39,18078,31,1,3651
191,0,2019-09-09 11:41,2254,32,1,3651
191,0,2019-09-10 11:40,2254,32,1,3651
191,0,2019-09-10 07:04,3277,18,1,3873
191,0,-,3277,18,1,3873
191,0,2019-09-09 08:19,1476,15,2,3651
191,0,2019-09-10 08:19,1476,15,2,3651
191,0,2019-09-10 08:21,2864,16,2,3651
191,0,2019-09-09 08:21,2864,16,2,3651
191,0,2019-09-09 23:17,4301,27,1,3610
191,0,2019-09-10 23:26,4301,27,1,3610
191,0,2019-09-09 20:44,2686,28,1,3610
191,0,2019-09-09 20:46,18573,29,1,3610
191,0,2019-09-10 20:59,18573,29,1,3610
191,0,2019-09-10 23:26,2686,28,1,3610
191,0,2019-09-09 23:18,2686,28,1,3610
191,0,2019-09-09 22:38,3278,17,2,3873
191,0,2019-09-10 22:39,3278,17,2,3873
191,0,-,3308,18,2,3873
191,0,2019-09-09 22:40,3308,18,2,3873
191,0,2019-09-10 17:33,3296,4,2,3610
191,0,2019-09-10 17:37,2965,5,2,3610
191,0,2019-09-09 17:33,2965,5,2,3610
191,0,2019-09-10 21:01,18576,30,1,3610
191,0,2019-09-09 20:48,18576,30,1,3610
191,0,-,18078,31,1,3610
191,0,2019-09-10 19:42,27163,29,2,3873
191,0,2019-09-09 19:41,30634,30,2,3873
191,0,2019-09-10 19:44,30634,30,2,3873
191,0,2019-09-09 19:42,21057,31,2,3873
191,0,2019-09-10 19:45,21057,31,2,3873
191,0,2019-09-10 14:33,27163,29,2,3610
191,0,2019-09-09 14:32,30634,30,2,3610
191,0,2019-09-10 14:34,30634,30,2,3610
191,0,2019-09-10 17:38,3436,6,2,3610
191,0,2019-09-09 17:36,3436,6,2,3610
191,0,2019-09-09 17:08,18563,12,1,3873
191,0,2019-09-10 17:10,18563,12,1,3873
191,0,2019-09-09 17:09,18565,13,1,3873
191,0,2019-09-09 12:02,18507,1,1,3610
191,0,2019-09-10 12:02,18507,1,1,3610
191,0,2019-09-10 12:04,2102,2,1,3610
191,0,2019-09-09 12:03,2102,2,1,3610
191,0,2019-09-10 12:05,4801,3,1,3610
191,0,2019-09-09 14:33,21057,31,2,3610
191,0,2019-09-10 14:36,18577,35,1,3873
191,0,2019-09-09 14:38,18580,36,1,3873
191,0,2019-09-10 14:38,18580,36,1,3873
191,0,2019-09-09 09:28,18078,31,1,3610
191,0,2019-09-10 09:33,2254,32,1,3610
191,0,2019-09-09 09:29,2254,32,1,3610
191,0,-,18569,15,1,3873
191,0,2019-09-10 12:15,18566,26,2,3873
191,0,2019-09-09 12:11,18566,26,2,3873
191,0,-,18564,27,2,3873
191,0,2019-09-10 07:13,23861,24,2,3610
191,0,2019-09-09 07:10,23861,24,2,3610
191,0,2019-09-09 07:12,18570,25,2,3610
191,0,2019-09-10 07:14,18570,25,2,3610
191,0,2019-09-10 10:18,18569,15,1,3873
191,0,2019-09-09 10:11,22960,16,1,3873
191,0,2019-09-10 10:21,22960,16,1,3873
191,0,2019-09-10 10:25,4300,17,1,3873
191,0,2019-09-11 00:31,18570,25,2,3610
191,0,-,18570,25,2,3610
191,0,2019-09-09 07:52,3436,6,2,3873
191,0,2019-09-10 07:50,3436,6,2,3873
191,0,2019-09-09 07:30,4301,27,1,3651
191,0,-,4301,27,1,3651
191,0,2019-09-09 07:31,2686,28,1,3651
191,0,2019-09-10 07:29,2686,28,1,3651
191,0,-,18573,29,1,3651
191,0,-,18566,26,2,3610
191,0,2019-09-10 22:13,18566,26,2,3610
191,0,2019-09-09 21:54,18564,27,2,3610
191,0,2019-09-11 00:33,18566,26,2,3610
191,0,2019-09-10 00:23,18566,26,2,3610
191,0,2019-09-09 23:47,27164,10,1,3873
191,0,-,18562,11,1,3873
191,0,-,18562,11,1,3873
191,0,-,18576,30,1,3651
191,0,2019-09-10 07:35,18078,31,1,3651
191,0,2019-09-09 07:37,18078,31,1,3651
191,0,2019-09-10 22:16,18597,28,2,3610
191,0,2019-09-09 21:58,27163,29,2,3610
191,0,2019-09-10 22:17,27163,29,2,3610
191,0,2019-09-10 22:18,30634,30,2,3610
191,0,2019-09-09 22:00,30634,30,2,3610
191,0,-,2119,21,1,3873
191,0,2019-09-10 21:30,2090,22,1,3873
191,0,2019-09-09 21:33,2090,22,1,3873
191,0,-,18563,12,1,3873
191,0,2019-09-09 18:14,1757,1,2,3873
191,0,2019-09-10 18:18,1757,1,2,3873
30,0,2019-09-09 08:27,2419,9,1,194144
30,0,2019-09-09 08:29,4294,10,1,194144
30,0,2019-09-09 08:30,2290,11,1,194144
30,0,2019-09-10 13:06,19311,1,1,194155
30,0,2019-09-09 14:12,28965,2,1,194155
30,0,2019-09-10 13:07,28965,2,1,194155
30,0,2019-09-09 10:02,4295,12,1,194155
30,0,2019-09-09 14:13,3435,3,1,194155
30,0,2019-09-09 07:08,28965,2,1,194155
30,0,2019-09-10 10:16,2299,13,1,194155
30,0,2019-09-09 10:05,2299,13,1,194155
30,0,2019-09-09 10:08,4041,14,1,194155
30,0,2019-09-09 21:57,2299,13,1,194144
30,0,2019-09-09 07:09,3435,3,1,194155
30,0,2019-09-09 07:11,1562,4,1,194155
30,0,2019-09-10 18:29,3114,5,1,194144
30,0,2019-09-10 20:54,4041,14,1,194144
30,0,2019-09-09 22:03,4041,14,1,194144
30,0,2019-09-09 22:12,1901,1,2,194144
30,0,2019-09-10 21:14,1901,1,2,194144
30,0,2019-09-10 15:29,19311,1,1,194144
30,0,2019-09-09 19:45,3130,6,1,194144
30,0,2019-09-10 18:30,3130,6,1,194144
30,0,2019-09-09 06:39,3749,10,2,194144
30,0,2019-09-09 06:43,26843,11,2,194144
30,0,2019-09-09 06:45,26844,12,2,194144
30,0,2019-09-10 21:52,2290,11,1,194144
30,0,2019-09-09 22:50,2290,11,1,194144
30,0,2019-09-10 21:53,4295,12,1,194144
30,0,2019-09-09 22:51,4295,12,1,194144
30,0,2019-09-09 22:53,2299,13,1,194144
30,0,2019-09-10 21:54,2299,13,1,194144
30,0,2019-09-09 22:56,4041,14,1,194144
30,0,2019-09-09 06:47,3752,13,2,194144
30,0,2019-09-09 06:52,19311,1,1,194144
30,0,2019-09-09 07:06,2419,9,1,194144
30,0,2019-09-09 11:25,1933,8,2,194144
30,0,2019-09-10 11:27,1933,8,2,194144
30,0,2019-09-09 11:27,1918,9,2,194144
30,0,2019-09-10 11:28,1918,9,2,194144
30,0,2019-09-10 11:29,3749,10,2,194144
30,0,2019-09-09 11:28,3749,10,2,194144
30,0,2019-09-09 11:31,26843,11,2,194144
30,0,2019-09-09 14:00,3435,3,1,194144
30,0,2019-09-10 13:59,3435,3,1,194144
30,0,2019-09-10 14:01,1562,4,1,194144
30,0,2019-09-09 17:17,2299,13,1,194144
30,0,2019-09-09 17:23,4041,14,1,194144
30,0,2019-09-10 15:56,4041,14,1,194144
30,0,2019-09-10 16:28,3477,3,2,194144
30,0,2019-09-10 19:26,1802,7,2,194144
30,0,-,1933,8,2,194144
30,0,2019-09-10 19:27,1933,8,2,194144
30,0,2019-09-10 19:31,3749,10,2,194144
30,0,-,3749,10,2,194144
30,0,-,1918,9,2,194144
30,0,-,3749,10,2,194144
30,0,2019-09-10 22:28,3749,10,2,194144
30,0,2019-09-10 22:31,26843,11,2,194144
30,0,-,26843,11,2,194144
30,0,2019-09-09 08:39,4288,8,1,194155
30,0,2019-09-09 08:41,2419,9,1,194155
30,0,2019-09-09 08:43,4294,10,1,194155
30,0,2019-09-10 19:55,4288,8,1,194144
30,0,2019-09-09 20:54,2419,9,1,194144
30,0,2019-09-10 19:56,2419,9,1,194144
30,0,2019-09-09 18:18,28965,2,1,194144
30,0,2019-09-10 17:00,28965,2,1,194144
30,0,2019-09-09 18:19,3435,3,1,194144
30,0,2019-09-10 17:01,3435,3,1,194144
30,0,2019-09-09 15:10,1844,6,2,194144
30,0,2019-09-09 12:28,3037,5,2,194144
30,0,2019-09-09 12:30,1844,6,2,194144
30,0,2019-09-10 12:33,1844,6,2,194144
30,0,2019-09-09 08:31,4295,12,1,194144
30,0,2019-09-10 12:34,1802,7,2,194144
30,0,2019-09-09 12:32,1802,7,2,194144
30,0,2019-09-09 08:34,2299,13,1,194144
30,0,2019-09-10 13:08,3435,3,1,194155
30,0,2019-09-09 14:16,1562,4,1,194155
30,0,2019-09-10 13:11,1562,4,1,194155
30,0,2019-09-09 14:17,3114,5,1,194155
30,0,2019-09-10 10:20,4041,14,1,194155
30,0,2019-09-09 11:29,1901,1,2,194155
30,0,2019-09-09 11:31,4309,2,2,194155
30,0,2019-09-09 11:33,3477,3,2,194155
30,0,2019-09-09 11:35,3035,4,2,194155
30,0,2019-09-09 07:13,3114,5,1,194155
30,0,2019-09-09 07:15,3130,6,1,194155
30,0,2019-09-09 22:14,4309,2,2,194144
30,0,2019-09-10 21:16,4309,2,2,194144
30,0,2019-09-09 22:16,3477,3,2,194144
30,0,2019-09-10 21:17,3477,3,2,194144
30,0,2019-09-09 22:17,3035,4,2,194144
30,0,2019-09-10 21:19,3035,4,2,194144
30,0,2019-09-09 22:18,3037,5,2,194144
30,0,2019-09-09 19:46,2988,7,1,194144
30,0,2019-09-10 18:32,2988,7,1,194144
30,0,2019-09-10 09:52,4295,12,1,194144
30,0,2019-09-10 09:54,2299,13,1,194144
30,0,2019-09-09 09:53,2299,13,1,194144
30,0,2019-09-10 21:58,4041,14,1,194144
30,0,2019-09-09 23:00,1901,1,2,194144
30,0,2019-09-10 22:13,1901,1,2,194144
30,0,2019-09-10 22:17,4309,2,2,194144
30,0,2019-09-09 23:01,4309,2,2,194144
30,0,2019-09-10 22:18,3477,3,2,194144
30,0,2019-09-09 06:54,28965,2,1,194144
30,0,2019-09-09 06:55,3435,3,1,194144
30,0,2019-09-09 08:24,19311,1,1,194155
30,0,2019-09-10 11:32,26843,11,2,194144
30,0,2019-09-10 11:35,26844,12,2,194144
30,0,-,3752,13,2,194189
30,0,2019-09-09 14:33,1562,4,1,19724
30,0,2019-09-10 14:35,1562,4,1,19724
30,0,2019-09-09 14:35,3114,5,1,19724
30,0,2019-09-10 14:37,3114,5,1,19724
30,0,2019-09-10 19:03,26844,12,2,194189
30,0,2019-09-10 19:04,3752,13,2,194189
30,0,2019-09-09 18:57,3752,13,2,194189
30,0,2019-09-09 12:22,3114,5,1,19724
30,0,2019-09-10 12:22,3130,6,1,19724
30,0,2019-09-10 16:23,19311,1,1,194189
30,0,2019-09-09 16:27,19311,1,1,194189
30,0,2019-09-09 16:29,28965,2,1,194189
30,0,2019-09-10 16:25,28965,2,1,194189
30,0,2019-09-09 14:32,1802,7,2,194189
30,0,2019-09-10 14:21,1802,7,2,194189
30,0,2019-09-09 14:34,1933,8,2,194189
30,0,2019-09-09 06:13,19311,1,1,19724
30,0,2019-09-09 12:08,1802,7,2,194189
30,0,2019-09-10 12:08,1802,7,2,194189
30,0,2019-09-09 22:35,1844,6,2,194155
30,0,2019-09-10 21:40,1844,6,2,194155
30,0,2019-09-10 21:41,1802,7,2,194155
30,0,2019-09-09 22:36,1802,7,2,194155
30,0,2019-09-10 09:21,4294,10,1,194189
30,0,2019-09-09 09:17,4294,10,1,194189
30,0,2019-09-10 09:22,2290,11,1,194189
30,0,2019-09-09 09:18,2290,11,1,194189
30,0,2019-09-10 18:47,3435,3,1,194155
30,0,2019-09-10 18:54,1562,4,1,194155
30,0,-,1844,6,2,19724
30,0,2019-09-09 06:25,19311,1,1,194189
30,0,2019-09-09 17:26,3435,3,1,194155
30,0,2019-09-10 15:59,1562,4,1,194155
30,0,2019-09-09 17:29,1562,4,1,194155
30,0,2019-09-09 17:31,3114,5,1,194155
30,0,2019-09-10 18:02,2299,13,1,19724
30,0,2019-09-09 18:03,2299,13,1,19724
30,0,-,1802,7,2,19724
30,0,2019-09-10 22:30,3114,5,1,194189
30,0,2019-09-09 22:33,3114,5,1,194189
30,0,2019-09-10 22:32,3130,6,1,194189
30,0,2019-09-09 22:34,3130,6,1,194189
30,0,2019-09-09 15:20,2299,13,1,19724
30,0,2019-09-10 15:22,2299,13,1,19724
30,0,2019-09-09 15:23,4041,14,1,19724
30,0,2019-09-10 15:25,4041,14,1,19724
30,0,2019-09-10 20:18,3749,10,2,194189
30,0,2019-09-10 20:25,26843,11,2,194189
30,0,2019-09-09 20:23,26843,11,2,194189
30,0,2019-09-09 13:21,28965,2,1,19724
30,0,2019-09-09 13:23,3435,3,1,19724
30,0,2019-09-10 13:24,3435,3,1,19724
30,0,2019-09-09 13:26,1562,4,1,19724
